Distance,Speed_HAM,Throttle_HAM,Brake_HAM,DRS_HAM,Speed_LEC,Throttle_LEC,Brake_LEC,DRS_LEC
932.3806851414056,119.86999552,64.27999488,False,0,116.0,64.8625024,False,0
936.44512958585,124.0,69.0,False,0,116.0,73.0,False,0
941.4240323808706,126.22570466249309,69.0,False,0,117.09773032727273,73.3659101090909,False,0
947.7665323808706,129.0,69.0,False,0,124.73409396363637,75.91136465454545,False,0
948.5974340199816,130.0541696,69.958336,False,0,124.73409396363637,75.91136465454545,False,0
957.0363229088706,140.0,79.0,False,0,137.0,80.0,False,0
957.937780630406,141.09773032727273,79.47045585454545,False,0,137.0,80.0,False,0
964.5481848065676,148.73409396363635,82.74318312727273,False,0,137.0,80.0,False,0
973.388124200507,158.3272727272727,86.85454545454546,False,0,137.0,80.0,False,0
975.8925686449513,161.0,88.0,False,0,153.35458746792023,89.08588192662235,False,0
985.3370130893958,170.0,88.0,False,0,173.0,100.0,False,0
985.5261056950254,170.18334506666667,88.2000128,False,0,173.0,100.0,False,0
997.391661250581,181.0,100.0,False,0,175.5159104,100.0,False,0
1005.8855642454641,186.45152915597342,100.0,False,0,179.1772701090909,100.0,False,0
1016.4469531343532,193.0,100.0,False,0,187.6374912,100.0,False,0
1023.193938062353,197.4727296,100.0,False,0,195.6687472,100.0,False,0
1033.336367123848,203.98181352727272,100.0,False,0,199.6062472,100.0,False,0
1041.3480337905146,209.0,100.0,False,0,200.0,100.0,False,0
1046.1085893460702,209.0,100.0,False,0,212.2687448,100.0,False,0
1050.6369226794034,209.0,100.0,False,0,212.2687448,100.0,False,0
1057.8618218358479,213.1937456,100.0,False,0,213.0,100.0,False,0
1068.8308841158478,219.3812456,100.0,False,0,219.10499648,100.0,False,0
1069.930884115848,220.0,100.0,False,0,219.10499648,100.0,False,0
1089.0989706194034,228.4937464,100.0,False,0,230.937496,100.0,False,0
1090.2439706194034,229.0,100.0,False,0,230.937496,100.0,False,0
1104.6394371282036,233.43999744,100.0,False,0,234.0,100.0,False,0
1115.1567703477592,236.63999744,100.0,False,0,235.5124992,100.0,False,0
1116.3417703477592,237.0,100.0,False,0,235.5124992,100.0,False,0
1131.1706764744256,240.468748,100.0,False,0,241.0,100.0,False,0
1137.7584542522034,242.0,100.0,False,0,241.0,100.0,False,0
1148.6028986966478,244.0,100.0,False,0,242.0333312,100.0,False,0
1154.2073708459811,246.0499968,100.0,False,0,245.36666453333333,100.0,False,0
1159.5807041793144,248.0,100.0,False,0,245.36666453333333,100.0,False,0
1166.607370845981,248.0,100.0,False,0,247.36666453333333,100.0,False,0
1170.6029264015365,248.0,100.0,False,0,248.0,100.0,False,0
1184.6029264015367,252.0,100.0,False,0,248.0,100.0,False,0
1184.7429387464256,252.0222208,100.0,False,0,248.0,100.0,False,0
1198.8676300254378,254.2444430222222,100.0,False,0,255.0,100.0,False,0
1207.3868892372898,255.57777635555556,100.0,False,0,255.0,100.0,False,0
1210.089111459512,256.0,100.0,False,0,256.82999808,100.0,False,0
1224.4224447928452,258.0,100.0,False,0,259.3071414857143,100.0,False,0
1230.30578208402,258.2928566857143,100.0,False,0,259.3071414857143,100.0,False,0
1244.55078208402,259.0,100.0,False,0,261.80999936,100.0,False,0
1253.3486765067755,259.60999936,100.0,False,0,262.0,100.0,False,0
1258.9820098401087,260.0,100.0,False,0,262.0,100.0,False,0
1267.8226526662675,260.8714276571429,100.0,False,0,263.6777770666667,100.0,False,0
1279.3215415551563,262.0,100.0,False,0,264.0,100.0,False,0
1291.1115415551565,262.0,100.0,False,0,265.0,100.0,False,0
1293.877097110712,262.0,100.0,False,0,265.0,100.0,False,0
1315.8559859996008,262.0,100.0,False,0,265.0200992354726,100.0,False,0
1320.0770971107117,262.0,100.0,False,0,265.0200992354726,100.0,False,0
1331.810430444045,264.0,100.0,False,0,267.21500032,100.0,False,0
1331.9571005827117,264.0062496,100.0,False,0,267.21500032,100.0,False,0
1346.6588366716005,264.6312496,100.0,False,0,268.0958336,100.0,False,0
1355.3449477827119,265.0,100.0,False,0,269.0,100.0,False,0
1355.492170004934,265.0,100.0,False,0,269.0,100.0,False,0
1369.9935588938229,265.0,100.0,False,0,269.7090909090909,100.0,False,0
1373.1588366716005,265.0,100.0,False,0,269.7090909090909,100.0,False,0
1384.715781116045,265.0,100.0,False,0,271.20909265454543,100.0,False,0
1386.4100612120453,265.1916672,100.0,False,0,271.20909265454543,100.0,False,0
1402.5042278787118,267.0,100.0,False,0,272.0,100.0,False,0
1410.2243894948733,267.23636363636365,100.0,False,0,272.0,100.0,False,0
1426.5860561970956,267.7363642181818,100.0,False,0,272.6791669333333,100.0,False,0
1435.2216117526514,268.0,100.0,False,0,273.0,100.0,True,0
1439.9860561970959,268.0,100.0,False,0,273.0,100.0,True,0
1447.4305006415402,268.0,100.0,False,0,267.9500032,100.0,True,0
1459.118278419318,268.0,100.0,True,0,267.0,100.0,True,0
1469.9304225760586,238.79582186666667,32.08330666666667,True,0,217.0,0.0,True,0
1474.7429225760586,225.0,0.0,True,0,216.7937632,0.0062496,True,0
1486.1400252059843,203.11668053333332,0.0,True,0,185.8562632,0.9437496,True,0
1488.2405807615398,199.0,0.0,True,0,185.8562632,0.9437496,True,0
1501.151691872651,166.0,0.0,True,0,172.7250176,1.5124992,True,0
1501.2438238228733,165.8375104,0.0,True,0,172.7250176,1.5124992,True,0
1508.8044493428733,151.21251039999999,0.0,True,0,140.0,3.0,True,0
